-53.8033	-64.9625	-43.8852	-89.4403	-62.3583	-67.3068	-99.5714	-61.4145	-52.3232	-24.6534	-52.9602	-61.7447	-80.6089	-98.8337	-70.8009	-50.7307	-74.1171	-49.7049	-64.7213	-72.3677	-65.4005	-91.7892	-27.8267	-40.7494	-56.4333	-27.1148	-94.1382	-50.9204	-74.1054	-28.4286	-97.9133	-41.4778	-98.4543	-39.1265	-59.6464	-53.5527	-43.5082	-89.7143	-71.2295	-66.9906	-85.7026	-31.993	-86.2084	-44.4052	-61.6885	-69.8548	-82.8126	-84.7869	-72.2295	-50.7002	-31.3841	-89.5714	-93.1382	-47.4988	-57.1054	-70.63	-39.3068	-42.007	-76.178	-42.6417	-77.9859	-88.0492	-63.7799	-92.1897	-28.2319	-69.9836	-78.4333	-26.4192	-98.363	-51.5293	-50.0422	-37.7611	-33.2998	6165.95	-67.7518	-99.2904	-74.7447	-43.1218	-23.7916	-64.3981	-38.6792	-41.0094	-40.1475	-27.0913	-66.6112	-48.3536	-73.7096	-77.2342	-45.6932	-48.5691	-50.0843	-81.4005	-26.3396	-57.5035	-72.7775	-81.7049	-90.4988	-86.9251	-62.6838	-99.8852	| -54.1639
-80.6956	-65.2998	-62.8946	6025.12	-98.7119	-58.7892	-26.5738	-43.5269	-35.2998	-99.3981	-92.6909	-64.185	-37.377	-39.9485	-90.6159	-97.1429	-97.3841	-47.4169	-45.7681	-60.2459	-57.3583	-82.3044	-43.637	-64.6557	-54.1171	-49.9297	-73.2553	-69.0539	-88.9649	-45.7119	-49.1733	-72.6909	-52.9087	-78.096	-95.9063	-58.2623	-41.8829	-72.5129	-66.0023	-85.1311	-67.5129	-77.2459	-63.993	-50.8571	-72.2717	-93.2155	-26.5176	-58.6932	-45.2248	-62.5105	-54.1241	-64.911	-72.8642	-51.6159	-82.2295	-50.5457	-44.466	-89.7447	-49.5293	-82.0984	-74.3466	-81.9742	-72.2834	-47.733	-55.829	-25	-94.4239	-45.0047	-99.9836	-24.2763	-56.7447	-55.6183	-43.74	-33.4496	-55.1101	-36.6862	-87.3653	-42.6604	-72.8852	-61.6112	-55.2763	-99.4614	-62.1148	-28.5574	-30.8103	-44.7681	-35.363	-27.6581	-89.171	-35.8876	-98.6323	-40.7822	-37.4075	-50.7564	-87.2529	-65.0281	-31.9578	-59.3232	-39.7705	-27.363	| -85.7681
-66.5316	-53.904	-97.3279	-23.9157	-44.9742	-89.5457	5976.29	-79.5059	-43.4473	-63.4824	-68.6487	-32.7283	-97.6183	-75.3607	-69.0468	-87.5621	-40.0703	-99.6604	-77.1124	-68.5199	-28.2131	-42.2693	-46.6042	-64.0913	-62.4379	-63.6979	-46.9251	-93.3841	-55.6932	-92.1686	-25.9766	-79.0023	-58.7892	-97.3724	-53.6628	-66.1452	-53.8829	-48.1194	-55.6487	-52.4988	-71.5667	-50.2927	-80.5644	-59.5644	-44.007	-48.7963	-33.4567	-40.1639	-72.822	-50.3536	-72.1897	-99.37	-63.6909	-97.3326	-62.4192	-86.3607	-97.0328	-28.6042	-55.2272	-32.0609	-26.37	-99.3817	-29.5691	-29.6909	-57.3326	-40.3068	-96.2248	-35.4005	-31.5574	-83.466	-96.0585	-27.8899	-89.3466	-77.5644	-96.2459	-83.3419	-51.5761	-66.3653	-26.5948	-37.1265	-41.2927	-64.2482	-36.3864	-53.6417	-69.1569	-24.0422	-44.0656	-87.4848	-28.8407	-33.1405	-60.2037	-94.4731	-51.9602	-44.8267	-63.0422	-50.0609	-59.5176	-24.9227	-86.1265	-65.9485	| -74.0187
-70.9789	-50.9321	-64.7822	-46.7283	-31.1944	-92.6698	-24.171	-52.4848	-25.6557	-85.9297	-78.9461	-44.555	-27.9696	-28.1639	-59.8384	-25.4403	-50.0679	-93.822	-78.9813	-92.9297	-69.2482	-37.8665	-84.2459	-40.7869	-65.3724	-33.8501	-98.1265	-52.2623	-79.4871	-66.3443	-35.5644	-47.4918	-90.0656	-24.089	-28.8712	-42.1452	-78.5246	-69.363	-77.3817	-76.089	-80.2131	-53.363	-26.7424	-74.1241	-55.3934	-85.5222	-76.8056	-39.3302	-67.0281	-28.918	-60.3536	-96.9766	-62.7377	-29.7237	6114.06	-98.808	-54.6721	-83.0703	-65.7799	-70.7494	-71.4379	-52.5878	-31.0796	-62.7096	-61.8993	-64.5199	-91.3536	-69.5808	-45.8384	-84.5129	-82.8197	-40.2225	-77.4098	-56.0281	-49.1522	-29.5878	-86.1475	-99.1593	-95.8852	-50.3279	-82.3279	-76.7681	-70.8244	-62.7354	-24.0492	-98.7728	-36.8665	-43.0913	-63.0796	-43.637	-86.4145	-32.0609	-83.0843	-51.534	-80.0726	-26.4637	-91.4496	-68.3372	-84.2646	-70.6019	| -90.9321
-71.3841	-87.8899	-95.2459	-68.3724	-88.0515	-92.5597	-54.3513	-90.4895	-99.6089	-35.0328	-46.541	-97.3817	-36.6651	-89.1194	-75.5293	-75.6253	-61.459	-54.4965	-74.9719	-39.0937	-35.4988	-61.6628	-86.1967	-61.7775	-25.4543	-80.6956	-34.0632	-58.0422	-31.8923	-73.1429	5956.81	-56.1569	-79.9766	-55.644	-90.2857	-60.9953	-84.6136	-72.8571	-63.2295	-98.2342	-91.9344	-38.9602	-86.0539	-73.1593	-79.3841	-59.2084	-75.5714	-36.4005	-69.8009	-39.7119	-44.2365	-29.2365	-48.7237	-41.0585	-27.26	-24.0867	-56.5831	-30.4941	-49.1358	-53.7049	-98.5105	-27.8103	-60.0445	-47.0375	-89.9555	-67.0445	-41.1686	-79.2295	-94.7283	-48.3091	-55.911	-93.2717	-76.0703	-52.918	-62.3513	-31	-31.2763	-45.0234	-31.2881	-44.8665	-37.4426	-70.1358	-31.7963	-39.8806	-81.2248	-27.2178	-61.1944	-58.9649	-44.3255	-47.9438	-48.7588	-70.3911	-24.5714	-99.4379	-40.3279	-56.6721	-59.7143	-74.26	-72.2014	-29.0937	| -54.9274
-47.7119	-58.3208	-48.4895	-84.8735	-81.7494	-45.2646	-51.178	-31.4379	-75.2576	-92.5574	-92.4707	-92.9087	-46.2763	-34.3911	-45.6511	-27.8454	-89.897	-53.5457	-68.5972	-44.9836	-26.8103	-76.2201	-30.7377	-95.4918	-58.9368	-59.4356	-99.3513	-61.3583	-41.1663	-55.8407	-75.0749	-89.3232	-81.5082	-53.5621	-93.0281	-51.1405	-78.7494	-87.4707	-49.1429	-65.459	-65.6979	-82.3349	-61.1803	-64.5012	-41.5012	-77.6956	-91.4052	-33.8759	-86.7822	-64.7166	-42.7799	-59.7658	-58.9508	-84.8782	-67.2248	-46.8501	-45.1874	-50.9227	-95.5293	-82.9625	-26.2717	-93.452	-92.5644	-85.9461	-82.267	-49.4473	-47.3443	-92.4754	-53.6417	-47.1756	-50.459	-54.5059	-65.6042	-36.37	-82.4075	6253.75	-61.8431	-64.6815	-95.5199	-29.1756	-62.3466	-70.1569	-89.7681	-73.0141	-58.9672	-69.8548	-74.4895	-79.7307	-35.534	-51.548	-76.733	-35.4333	-23.7845	-64.9204	-88.3044	-40.9532	-68.0258	-49.4098	-35.4496	-42.6604	| -47.719
5786.07	-48.6112	-46.9391	-80.7002	-39.6604	-41.4262	-30.1569	-79.2272	-86.0749	-39.8501	-58.8033	-68.8876	-62.2131	-67.2951	-44.5972	-100	-38.6066	-53.459	-43.1475	-49.6206	-60.6112	-26.9696	-50.0609	-31.7611	-59.2365	-27.9321	-23.5293	-51.452	-35.2459	-44.8829	-63.8431	-32.1569	-44.0351	-88.911	-27.993	-79.8689	-84.4473	-95.5386	-44.6276	-41.3841	-33.0164	-74.0726	-56.4005	-61.8595	-33.6745	-41.5785	-85.2319	-48.0773	-26.4028	-84.3888	-38.1522	-49.4356	-52.7283	-84.3372	-58.5855	-77.0258	-98.2155	-66.5527	-87.2974	-68.26	-35.5433	-92.0585	-98.2576	-52.1733	-39.8642	-38.1101	-57.3841	-71.7799	-44.7424	-31.267	-71.7658	-72.103	-68.4941	-34.3888	-84.3208	-77.6206	-55.9274	-43.1967	-41.911	-23.644	-67.6768	-84.2342	-45.3208	-25.7939	-76.089	-88.5855	-27.8735	-68.3888	-46.3466	-61.0094	-82.5714	-49.3934	-98.9508	-81.6534	-63.6604	-83.63	-50.9789	-99.5761	-42.9836	-86.5152	| -52.4824
-50.7002	-52.8829	-93.4941	-52.9555	-68.1616	-44.4333	-59.4379	-39.4098	-33.103	-33.6136	-87.808	-25.1803	-71.0539	-77.7073	-48.0749	-85.9953	-96.5808	-46.1405	-72.9391	-25.3138	-56.2693	-71.3841	-40.1311	-36.8009	-80.4403	-45.8689	-74.4684	-71.0539	-71.1405	-42.6253	-43.7564	-72.1218	-57.4122	-45.7073	5724.14	-64.5644	-77.9391	-23.9953	-49.7049	-31.1452	-77.9696	-39.0351	-48.363	-96.7354	-38.6932	-39.1616	-27.4333	-37.5714	-58.5012	-28.178	-37.8126	-89.5761	-67.1874	-30.6604	-65.103	-79.623	-43.6112	-81.6628	-50.8478	-81.274	-34.1593	-46.6464	-39.5246	-79.3162	-75.1265	-36.5504	-74.7752	-79.6253	-83.7916	-72.733	-43.9344	-67.1967	-51.4918	-73.6862	-91.9532	-97.7002	-66.274	-46.0632	-38.7611	-78.9461	-38.0468	-93.8852	-32.7119	-64.8033	-35.0913	-51.6815	-29.9906	-80.7213	-30.4941	-43.7822	-25.6792	-73.2037	-44.1054	-87.1897	-84.4496	-76.7775	-92.5059	-40.2342	-24.5504	-50.9625	| -63.644
-88.4778	-86.4543	-28.5433	-92.3888	-23.2717	-63.0539	-39.2225	-86.5082	-36.0422	-48.7869	-58.281	-32.0422	-89.829	-60.2319	-50.3513	-30.4215	-86.2412	-43.4496	-35.1218	-26.8829	-61.5269	-81.9391	-67.8173	-51.3185	-68.363	-89.4473	-76.8173	-43.5082	-76.637	-59.5831	-26.096	-85.2717	-34.7939	-64.096	-64.2927	-58.7377	-41.3279	-74.1171	-53.7494	-90.4215	-77.2576	-24.0796	-59.822	-32.9344	-93.4028	-39.1663	-42.6721	-34.6698	-56.7166	-94.829	-24.9485	-65.5738	-58.8267	-26.897	-51.8642	-65.6628	-91.1007	-81.7237	-65.9977	-42.4356	-49.7541	-85.4403	-87.7073	-95.6019	5964.75	-30.9672	-56.0609	-78.9391	-55.3536	-85.1241	-28.1265	-28.7845	-28.9977	-51.8103	-91.5504	-71.4098	-60.2108	-53.8993	-74.3326	-94.6183	-29.6089	-90.8361	-95.0023	-44.4965	-76.4075	-81.1288	-41.8782	-58.3607	-36.534	-41.9719	-98.9578	-66.9461	-89.2576	-96.6511	-23.4426	-72.1429	-67.904	-38.7611	-59.8126	-35.8126	| -67.5972
-70.2061	-62.3326	-44.3934	-96.7237	-54.096	-84.7494	-45.7564	-67.7143	-56.8618	-38.9133	-92.4778	-42.6768	-28.0609	-96.356	-31.4543	-48.7658	-69.9602	-51.4192	-61.1452	-93.8454	-75.8852	-51.2576	-66.7916	-40.8852	-97.4754	-60.0749	-67.0187	-61.9391	-47.4941	-88.8033	-52.37	-76.9813	-69.1522	-36.7518	-67.0867	-74.4941	-25.2037	-25.2998	-42.555	-26.0258	-51.6323	-70.1827	-80.2272	-63.7869	6154.62	-49.1663	-78.5199	-93.9508	-50.3302	-39.5176	-92.185	-51.8923	-90.2014	-63.548	-88.4098	-48.7635	-31.9016	-84.0539	-27.6956	-80.8571	-61.267	-55.3279	-84.8993	-85.9602	-90.6159	-27.3934	-96.7119	-94.8735	-61.9859	-32.4731	-46.1803	-34.4543	-67.9649	-58.2037	-56.6745	-81.4848	-47.904	-66.9063	-94.3185	-49.3326	-83.5269	-58.4426	-76.7518	-88.0609	-54.0632	-59.1897	-50.1101	-28.8103	-58.6581	-34.7283	-57.6604	-36.8501	-59.2201	-69.1616	-52.6909	-57.5855	-74.7049	-41.2881	-93.0023	-91.9953	| -24.1101
-70.6745	-61.4333	-95.2037	-34.829	-30.9696	-54.9719	-76.8806	-64.8759	-46.0258	-63.377	-88.0468	-98.3513	-60.4871	-32.4895	-69.3091	-96.5129	-35.5714	-44.911	-66.007	-79.9344	-92.0703	-73.2014	-38.1101	-36.9204	-84.8759	6319.07	-78.8548	-63.7869	-93.4145	-73.4684	-51.6721	-24.7658	-51.0211	-93.726	-72.3302	-52.911	-74.4005	-23.7447	-78.4028	-28.6323	-99.904	-55.4941	-66.5059	-47.9391	-80.7939	-27.4379	-83.5504	-93.719	-42.8735	-53.815	-94.3396	-78.0094	-24.8782	-41.6276	-39.6979	-80.1452	-45.0632	-49.829	-53.8782	-30.1991	-43.6862	-30.2412	-81.1429	-43.9578	-96.3115	-60.5363	-88.0726	-44.9133	-80.2061	-69.2717	-34.7658	-32.9883	-86.3958	-86.5527	-34.103	-95.9204	-68.9578	-97.0726	-92.4028	-64.9719	-24.171	-68.644	-90.9508	-59.5902	-35.1991	-77.1311	-92.3021	-57.6932	-93.6183	-26.5176	-96.082	-43.1382	-31.089	-36.1358	-95.5855	-94.8923	-86.3958	-72.911	-97.0796	-57.2927	| -45.8009
-62.2319	-54.0913	-32.2108	-30.2623	-52.6159	-72.7541	-69.5761	-63.6183	-81.3934	-52.9766	-28.0281	-41.1265	-97.9227	-98.5269	-86.0234	-68.4215	-49.3489	-74.6253	-31.5644	-59.7728	-94.2037	-70.2272	-91.1546	-42.63	-62.8759	-50.2201	-45.1452	-77.726	-71.3911	-38.0492	-51.5878	-41.74	-89.4801	-58.9742	-39.466	-95.0749	-62.4754	-33.4145	-95.7963	-86.5082	-76.192	-78.4333	-88.7752	-98.6066	-92.4239	-25.4871	-30.5972	-78.7073	-48.7916	-70.5152	-36.0445	-68.6815	-80.7494	-59.9813	-75.8806	-52.6393	-47.9766	-96.3044	-69.4215	-91.6651	-41.4614	-43.0187	-54.9274	-71.7073	-55.8899	-75.9532	-61.2342	-40.6557	-43.1827	-90.9649	-33.2295	-77.0398	-66.5948	-37.7845	-48.5269	-52.4379	6088.57	-64.8829	-26.8033	-71.8431	-70.1616	-89.2108	-90.0679	-35.5386	-27.2319	-54.6651	-84.6323	-27.5831	-27.2108	-32.7307	-37.0234	-51.2553	-80.2951	-47.7799	-54.5457	-49.1405	-64.0375	-85.0796	-61.452	-82.9672	| -35.4801
-92.2201	-87.2646	-30.1686	-31.5948	-44.267	-90.3372	-24.1007	-70.1686	-84.8993	-74.7611	-97.63	-36.4192	-51.7611	-66.3934	-60.4379	-33.7681	-77.8946	-62.8033	-72.6557	-82.5504	-96.5621	-89.5504	5986.98	-70.0913	-58.1546	-38.6745	-72.2272	-42.9696	-41.4356	-54.4075	-40.0258	-52.4731	-93.637	-44.0234	-79.0234	-30.4941	-56.0281	-76.4426	-91.5433	-57.9555	-53.6136	-93.0211	-33.445	-44.9578	-63.7916	-79.2342	-80.1616	-28.8759	-86.808	-42.5597	-69.534	-32.8689	-23.4684	-24.3864	-70.4098	-77.1101	-92.3021	-28.4262	-50.63	-52.5738	-47.4941	-93.4848	-32.8314	-49.7237	-25.0023	-86.0796	-93.0703	-84.5082	-50.3747	-54.6885	-55.911	-44.2576	-38.0234	-30.4637	-82.6628	-23.7002	-78.1311	-39.4333	-87.993	-31.9368	-78.3068	-55.2201	-25.7073	-84.7588	-90.9649	-43.3044	-53.2763	-46.8126	-86.5691	-56.1311	-83.4801	-84.534	-43.2974	-69.6417	-34.9789	-96.7354	-34.1593	-57.6838	-59.9227	-82.7471	| -64.5316
